id,rating,tags
125935,2700,combinatorics|dfs and similar|dp|dsu|fft|graphs
125932,2500,combinatorics|constructive algorithms|implementation|math
125929,2000,binary search|brute force|data structures|dfs and similar|graphs|greedy|hashing|implementation
125926,1300,binary search|greedy|sortings|ternary search
125923,1100,combinatorics|greedy|math
125920,800,constructive algorithms
125843,1400,greedy|math|sortings
125840,800,greedy
125775,3400,data structures
125772,3000,binary search|dp|geometry
125769,2800,flows|graph matchings|graphs|greedy
125766,2700,dp|greedy
125763,2500,brute force|constructive algorithms|greedy|two pointers
125760,1800,binary search|brute force|data structures|dp|graphs|implementation|sortings
125707,3000,*special
125704,3200,*special|binary search|data structures
125701,2900,*special|geometry|probabilities
125698,2500,*special|data structures|dp
125695,2000,*special|constructive algorithms|dp
125692,1700,*special|bitmasks|dp|greedy
125689,1800,*special|brute force|constructive algorithms|implementation|math
125686,1800,*special|implementation
125683,1300,*special|math
125680,800,*special
125535,3000,brute force|dfs and similar|dp|graphs|hashing
125532,2600,bitmasks|brute force|hashing|implementation|meet-in-the-middle
125529,1900,binary search|data structures|implementation|sortings|two pointers
125526,1500,combinatorics|math
125523,1000,constructive algorithms
125520,800,implementation
125375,2700,2-sat|constructive algorithms|dfs and similar|dsu|graphs|implementation
125372,2200,data structures|divide and conquer|math
125369,2000,constructive algorithms|greedy|implementation|math
125366,1600,bitmasks|combinatorics|dp|math
125363,1000,bitmasks|greedy
125360,800,implementation|strings
125301,3200,constructive algorithms|dp|interactive|math|number theory
125298,3100,constructive algorithms|data structures|graphs|greedy|implementation|shortest paths
125295,2600,data structures|dp|greedy|implementation|sortings
125292,2000,constructive algorithms|dfs and similar|dp|greedy|trees
125291,1600,data structures|greedy|implementation|sortings|two pointers
125290,1100,data structures|greedy|sortings
125286,1000,bitmasks|constructive algorithms|dp|greedy
125283,800,bitmasks|constructive algorithms|dp|greedy
125280,800,binary search|greedy|math
124975,2900,interactive|math|number theory|probabilities
124972,2500,dp|greedy|string suffix structures|strings
124971,2200,data structures|math
124970,1700,data structures|dp|math
124966,1500,constructive algorithms|math
124963,1000,brute force|constructive algorithms|implementation|math|number theory
124960,800,greedy|math
124890,1700,brute force|data structures|dp|math|number theory
124886,1300,binary search|greedy|sortings
124880,800,brute force|implementation|sortings
124817,2100,bitmasks|brute force|constructive algorithms|dfs and similar|dp|greedy
124816,1900,binary search|bitmasks|brute force|constructive algorithms|dfs and similar|greedy
124812,1800,binary search|implementation|sortings|strings
124809,1300,greedy|math|strings
124806,800,implementation|math
124803,800,math
124800,800,implementation
124732,2200,combinatorics|dp|fft|math|number theory
124731,2500,brute force|constructive algorithms|dfs and similar|dsu|graphs|greedy|trees|two pointers
124730,1400,brute force|constructive algorithms|dsu|graphs|greedy|trees
124726,1200,constructive algorithms|graphs
124723,900,dp|greedy
124720,900,bitmasks|constructive algorithms|math
124655,3300,data structures|sortings
124652,3000,binary search|dfs and similar|graphs|greedy|meet-in-the-middle|shortest paths
124649,2600,combinatorics|data structures
124646,2000,constructive algorithms|greedy
124643,1900,brute force|dp|math|number theory|two pointers
124640,1300,brute force|math
124572,2800,brute force|constructive algorithms|interactive
124569,2200,data structures|dp|greedy
124566,1700,bitmasks|combinatorics|dp|math|matrices
124563,1100,greedy|sortings
124560,800,brute force|math|sortings
124501,3300,graphs|greedy|math|probabilities
124498,3300,bitmasks|data structures|dsu|two pointers
124495,2500,bitmasks|combinatorics|dp|graphs|math|probabilities
124492,2200,data structures|dp|greedy
124489,1800,bitmasks|constructive algorithms|interactive|math
124486,1800,brute force|implementation
124483,1300,implementation
124480,800,math
124415,2700,data structures|dsu|graphs|trees
124412,2100,data structures|sortings|trees|two pointers
124409,1600,brute force|constructive algorithms|dp|strings
124406,1300,brute force|constructive algorithms|dp|implementation
124403,1300,brute force
124400,900,brute force|math
124332,2600,dfs and similar|dp|math|number theory
124329,1800,constructive algorithms|greedy|strings
124326,1800,binary search|bitmasks|greedy|implementation
124323,1700,bitmasks|brute force|greedy|math
124320,800,greedy
124264,3400,combinatorics|divide and conquer|dp|fft|math
124261,2900,bitmasks|divide and conquer|trees
124258,2700,brute force|constructive algorithms|dsu|graphs|hashing|math|number theory
124255,2300,data structures|math
124252,2100,brute force|combinatorics|constructive algorithms|dfs and similar|dsu|graphs|math
124249,1500,dp|greedy|strings|two pointers
124246,1200,bitmasks|brute force|dp|greedy
124243,1300,brute force|dp|hashing|implementation|strings
124240,800,math|number theory
124184,3400,dfs and similar|math
124181,3300,binary search|interactive|number theory
124178,3000,bitmasks|brute force|dfs and similar|sortings
124175,2200,binary search|data structures|dp|sortings
124172,2300,constructive algorithms|data structures|greedy|sortings
124169,1800,bitmasks|brute force|constructive algorithms|dfs and similar|dp|graphs|math
124166,1800,combinatorics|constructive algorithms|geometry|greedy|sortings
124163,1500,combinatorics|graphs|greedy|sortings
124160,800,sortings|strings
124095,2200,brute force|combinatorics|dfs and similar|dp|trees
124092,2000,binary search|brute force|dp
124091,2100,constructive algorithms|implementation|math
124090,1700,constructive algorithms|math
124086,1500,greedy|sortings|strings
124085,1400,binary search|constructive algorithms|data structures|greedy
124084,800,greedy|strings
124080,800,greedy|math
124015,2700,binary search|data structures|divide and conquer|dp|dsu|graphs|shortest paths
124012,2500,binary search|bitmasks|brute force|dp|strings|two pointers
124009,2300,binary search|combinatorics|constructive algorithms|implementation|math|sortings|two pointers
124006,1700,brute force|geometry|greedy|implementation
124003,1000,greedy|math
124000,800,greedy|math
123923,800,dfs and similar|dp|flows|graph matchings|graphs|greedy|implementation
123920,800,math|number theory
123852,3400,data structures|divide and conquer|graphs|greedy|math
123851,3300,brute force|geometry|math|number theory
123850,2300,bitmasks|geometry|math|number theory
123846,2500,combinatorics|dp|fft|math
123843,1800,binary search|data structures|divide and conquer|math|number theory|two pointers
123840,1400,brute force|graphs|greedy
123778,2100,dfs and similar|dp|graphs|trees
123775,1900,binary search|brute force|data structures|divide and conquer|number theory|two pointers
123772,1500,data structures|dp|implementation|shortest paths|sortings|two pointers
123769,1300,bitmasks|constructive algorithms|greedy
123766,1100,greedy|two pointers
123763,800,greedy|implementation|strings
123760,800,implementation|math
123683,1200,interactive|math
123680,800,brute force|greedy
123615,3500,brute force|data structures|dp
123614,3500,data structures|dp
123613,3500,data structures|dp
123609,3000,constructive algorithms|interactive|math
123606,2800,2-sat|brute force|combinatorics|constructive algorithms|graph matchings|graphs
123603,1900,combinatorics|math
123600,1500,sortings
123452,2700,bitmasks|constructive algorithms|divide and conquer|graphs|greedy|math
123451,2200,brute force|constructive algorithms|interactive|math
123450,1700,bitmasks|constructive algorithms|interactive|math
123446,1900,bitmasks|brute force|dfs and similar|implementation|math|probabilities
123443,900,combinatorics|greedy|math
123440,900,greedy|math|number theory
123374,2700,combinatorics|dp|fft|math
123373,2400,combinatorics|dp|fft|math
123369,2200,combinatorics|dp|implementation|math|ternary search
123366,1600,math|number theory
123363,1500,constructive algorithms|math|number theory
123360,800,math
123283,1200,brute force|implementation|math|number theory
123280,800,constructive algorithms|greedy|implementation
123212,3500,math|matrices
123209,3200,binary search|brute force|data structures
123208,2900,dp|math
123207,2700,dp|math
123203,2300,brute force|combinatorics|dp|graphs|math|probabilities|trees
123200,1400,constructive algorithms|graphs|greedy|shortest paths|sortings
123135,2600,data structures|greedy|sortings
123132,2500,binary search|constructive algorithms|data structures|dp|greedy|implementation
123129,1600,binary search|greedy|implementation|sortings|two pointers
123126,1200,greedy|sortings
123123,800,dp|implementation|strings
123120,1000,combinatorics|geometry|greedy|math
123058,2100,binary search|greedy|math|ternary search
123055,1500,binary search|dp|math|number theory
123052,2100,data structures|hashing|implementation|matrices|strings
123049,1700,constructive algorithms|math|number theory
123046,1300,binary search|data structures|math|two pointers
123043,800,greedy|math
123040,800,brute force|dp|greedy
122975,2200,constructive algorithms|dfs and similar|dsu|graphs|greedy|math
122974,2200,binary search|data structures|greedy|hashing|string suffix structures|strings|two pointers
122973,1600,binary search|brute force|dp|greedy|hashing|implementation|string suffix structures|strings|two pointers
122969,1700,games|math|number theory
122966,1200,constructive algorithms|greedy|implementation|math
122963,900,constructive algorithms|greedy|math
122960,800,greedy|math
122895,2600,chinese remainder theorem|combinatorics|constructive algorithms|fft|games|geometry|math|meet-in-the-middle|string suffix structures
122892,2300,combinatorics|graphs|math|shortest paths
122889,2000,data structures|greedy|implementation
122886,1500,data structures|dp|hashing|number theory
122883,1200,brute force|constructive algorithms|strings
122880,800,brute force|constructive algorithms
122815,3000,binary search|brute force|data structures|hashing|implementation|strings
